INFO [2024-08-19 14:59:29] [MAIN] - Creating Deane_EU_Agg_new__2024_08_19_14_59_29 study...

INFO [2024-08-19 14:59:29] [MAIN] - Unit commitment mode : ACCURATE
INFO [2024-08-19 14:59:29] [MAIN] - Adding nodes...

INFO [2024-08-19 14:59:31] [NODES] - Adding EU-DEU node...
INFO [2024-08-19 14:59:31] [MAIN] - Done adding nodes! (run time : 1.82s).

INFO [2024-08-19 14:59:31] [MAIN] - Adding load data...

INFO [2024-08-19 14:59:32] [LOAD] - Adding EU-DEU load data...
INFO [2024-08-19 14:59:32] [MAIN] - Done adding load data! (run time : 1.39s).

INFO [2024-08-19 14:59:32] [MAIN] - Fetching wind data...

INFO [2024-08-19 14:59:33] [WIND] - Adding EU-DEU aggregated wind data...
INFO [2024-08-19 14:59:33] [MAIN] - Done adding wind data! (run time : 0.17s).

INFO [2024-08-19 14:59:33] [MAIN] - Fetching solar data...

INFO [2024-08-19 14:59:33] [SOLAR] - Adding EU-DEU aggregated solar data...
INFO [2024-08-19 14:59:33] [MAIN] - Done adding solar data! (run time : 0.14s).

INFO [2024-08-19 14:59:33] [MAIN] - Beginning hydro implementation...
INFO [2024-08-19 14:59:34] [HYDRO] - Initializing EU-DEU hydro parameters...
INFO [2024-08-19 14:59:35] [HYDRO] - Adding EU-DEU max power timeseries...
INFO [2024-08-19 14:59:35] [HYDRO] - Adding EU-DEU hydro profiles...
INFO [2024-08-19 14:59:35] [MAIN] - Done adding hydro!
INFO [2024-08-19 14:59:35] [MAIN] - Fetching thermal data...
INFO [2024-08-19 14:59:38] [MAIN] - Aggregating identical generators...
INFO [2024-08-19 14:59:38] [MAIN] - Running 25-clustering algorithm on generators...
INFO [2024-08-19 15:00:13] [STORAGE] - Adding DEU_PHS_GlemsPumpedStor277 battery to EU-DEU node...
INFO [2024-08-19 15:00:13] [STORAGE] - Adding DEU_PHS_ReisachPumpedSt288 battery to EU-DEU node...
INFO [2024-08-19 15:00:13] [STORAGE] - Adding DEU_PHS_HusernPumpedSto281 battery to EU-DEU node...
INFO [2024-08-19 15:00:13] [STORAGE] - Adding DEU_PHS_GeesthachtPumpe276 battery to EU-DEU node...
INFO [2024-08-19 15:00:14] [STORAGE] - Adding DEU_PHS_WaldeckIPumpedH297 battery to EU-DEU node...
INFO [2024-08-19 15:00:14] [STORAGE] - Adding DEU_PHS_RnkhausenPumped290 battery to EU-DEU node...
INFO [2024-08-19 15:00:14] [STORAGE] - Adding DEU_PHS_WaldshutPumpedS298 battery to EU-DEU node...
INFO [2024-08-19 15:00:14] [STORAGE] - Adding DEU_PHS_HerdeckePumpedS279 battery to EU-DEU node...
INFO [2024-08-19 15:00:15] [STORAGE] - Adding DEU_PHS_Langenprozelten283 battery to EU-DEU node...
INFO [2024-08-19 15:00:15] [STORAGE] - Adding DEU_PHS_WitznauPumpedSt301 battery to EU-DEU node...
INFO [2024-08-19 15:00:15] [STORAGE] - Adding DEU_PHS_ErzhausenPumped275 battery to EU-DEU node...
INFO [2024-08-19 15:00:15] [STORAGE] - Adding DEU_PHS_RiedlEnergyStor289 battery to EU-DEU node...
INFO [2024-08-19 15:00:16] [STORAGE] - Adding DEU_PHS_SckingenPumpedS293 battery to EU-DEU node...
INFO [2024-08-19 15:00:16] [STORAGE] - Adding DEU_PHS_HohenwartePumpe280 battery to EU-DEU node...
INFO [2024-08-19 15:00:16] [STORAGE] - Adding DEU_PHS_WaldeckII296 battery to EU-DEU node...
INFO [2024-08-19 15:00:17] [STORAGE] - Adding DEU_PHS_WehrPumpedStora299 battery to EU-DEU node...
INFO [2024-08-19 15:00:17] [STORAGE] - Adding DEU_PHS_MarkersbachPump286 battery to EU-DEU node...
INFO [2024-08-19 15:00:17] [STORAGE] - Adding DEU_PHS_GoldisthalPumpe278 battery to EU-DEU node...
INFO [2024-08-19 15:00:17] [MAIN] - Done adding battery data! (run time : 0.24min).

INFO [2024-08-19 15:00:17] [MAIN] - Adding lines between areas...

INFO [2024-08-19 15:00:19] [WARN] - Generation of all lines failed (perhaps there are no connections?), skipping...
INFO [2024-08-19 15:00:19] [MAIN] - Done adding lines! (run time : 1.47s).

INFO [2024-08-19 15:00:19] [MAIN] - Finished setting up Antares study! (run time : 0.83min).
 

