INFO [2024-09-04 09:45:27] [MAIN] - Creating v2_test__2024_09_04_09_45_26 study...

INFO [2024-09-04 09:45:27] [MAIN] - Unit commitment mode : ACCURATE
INFO [2024-09-04 09:45:27] [MAIN] - Adding nodes...

INFO [2024-09-04 09:45:28] [NODES] - Adding EU-CHE node...
INFO [2024-09-04 09:45:29] [NODES] - Adding EU-DEU node...
INFO [2024-09-04 09:45:29] [NODES] - Adding EU-FRA node...
INFO [2024-09-04 09:45:29] [MAIN] - Done adding nodes! (run time : 2.27s).

INFO [2024-09-04 09:45:29] [MAIN] - Adding districts...

INFO [2024-09-04 09:45:30] [DISTRICTS] - Creating global district...
INFO [2024-09-04 09:45:30] [DISTRICTS] - Done creating global district!
INFO [2024-09-04 09:45:30] [DISTRICTS] - Creating europe continental district...
INFO [2024-09-04 09:45:30] [DISTRICTS] - Done creating europe continental district!
INFO [2024-09-04 09:45:30] [MAIN] - Done adding districts! (run time : 0.75s).

INFO [2024-09-04 09:45:30] [MAIN] - Adding load data...

INFO [2024-09-04 09:45:31] [LOAD] - Adding EU-CHE load data...
INFO [2024-09-04 09:45:31] [LOAD] - Adding EU-DEU load data...
INFO [2024-09-04 09:45:31] [LOAD] - Adding EU-FRA load data...
INFO [2024-09-04 09:45:31] [MAIN] - Done adding load data! (run time : 1.07s).

INFO [2024-09-04 09:45:31] [MAIN] - Fetching wind data...

INFO [2024-09-04 09:45:31] [WIND] - Adding EU-CHE aggregated wind data...
INFO [2024-09-04 09:45:31] [WIND] - Adding EU-DEU aggregated wind data...
INFO [2024-09-04 09:45:31] [WIND] - Adding EU-FRA aggregated wind data...
INFO [2024-09-04 09:45:31] [MAIN] - Done adding wind data! (run time : 0.19s).

INFO [2024-09-04 09:45:31] [MAIN] - Fetching solar data...

INFO [2024-09-04 09:45:31] [SOLAR] - Adding EU-CHE aggregated solar data...
INFO [2024-09-04 09:45:31] [SOLAR] - Adding EU-DEU aggregated solar data...
INFO [2024-09-04 09:45:31] [SOLAR] - Adding EU-FRA aggregated solar data...
INFO [2024-09-04 09:45:31] [MAIN] - Done adding solar data! (run time : 0.18s).

INFO [2024-09-04 09:45:32] [MAIN] - Beginning hydro implementation...
INFO [2024-09-04 09:45:32] [HYDRO] - Initializing EU-CHE hydro parameters...
INFO [2024-09-04 09:45:33] [HYDRO] - Adding EU-CHE max power timeseries...
INFO [2024-09-04 09:45:33] [HYDRO] - Adding EU-CHE hydro profiles...
INFO [2024-09-04 09:45:34] [HYDRO] - Initializing EU-DEU hydro parameters...
INFO [2024-09-04 09:45:34] [HYDRO] - Adding EU-DEU max power timeseries...
INFO [2024-09-04 09:45:34] [HYDRO] - Adding EU-DEU hydro profiles...
INFO [2024-09-04 09:45:35] [HYDRO] - Initializing EU-FRA hydro parameters...
INFO [2024-09-04 09:45:35] [HYDRO] - Adding EU-FRA max power timeseries...
INFO [2024-09-04 09:45:36] [HYDRO] - Adding EU-FRA hydro profiles...
INFO [2024-09-04 09:45:36] [MAIN] - Done adding hydro!
INFO [2024-09-04 09:45:36] [MAIN] - Fetching thermal data...
INFO [2024-09-04 09:45:38] [MAIN] - Aggregating identical generators...
INFO [2024-09-04 09:45:38] [MAIN] - Running 10-clustering algorithm on generators...
INFO [2024-09-04 09:46:09] [STORAGE] - Adding DEU_CHE_CatervaSWARM237 battery to EU-DEU node...
INFO [2024-09-04 09:46:09] [STORAGE] - Adding DEU_CHE_EnergyBufferUni246 battery to EU-DEU node...
INFO [2024-09-04 09:46:09] [STORAGE] - Adding DEU_CHE_RedoxWindTheFra256 battery to EU-DEU node...
INFO [2024-09-04 09:46:09] [STORAGE] - Adding DEU_CHE_BoschBraderupES236_DREWAGReick2MWP242 battery to EU-DEU node...
INFO [2024-09-04 09:46:09] [STORAGE] - Adding DEU_CHE_Drverden3MWBatt243 battery to EU-DEU node...
INFO [2024-09-04 09:46:10] [STORAGE] - Adding DEU_CHE_BESSNeuhardenbe234 battery to EU-DEU node...
INFO [2024-09-04 09:46:10] [STORAGE] - Adding DEU_CHE_FeldheimRegiona248 battery to EU-DEU node...
INFO [2024-09-04 09:46:10] [STORAGE] - Adding DEU_CHE_Daimler2ndLifeS240 battery to EU-DEU node...
INFO [2024-09-04 09:46:10] [STORAGE] - Adding DEU_CHE_15MWEnergyStora229 battery to EU-DEU node...
INFO [2024-09-04 09:46:11] [STORAGE] - Adding DEU_CHE_WEMAGSchwerinBa265 battery to EU-DEU node...
INFO [2024-09-04 09:46:11] [STORAGE] - Adding DEU_CHE_GermanyResident249 battery to EU-DEU node...
INFO [2024-09-04 09:46:11] [STORAGE] - Adding DEU_THE_JulichSolarTowe302 battery to EU-DEU node...
INFO [2024-09-04 09:46:11] [STORAGE] - Adding DEU_HYD_ThgaDemonstrati273 battery to EU-DEU node...
INFO [2024-09-04 09:46:12] [STORAGE] - Adding DEU_HYD_EnBWStuttgartHy270 battery to EU-DEU node...
INFO [2024-09-04 09:46:12] [STORAGE] - Adding DEU_HYD_E.ONquotPowerto269_Grapzow140MWWin272 battery to EU-DEU node...
INFO [2024-09-04 09:46:12] [STORAGE] - Adding DEU_HYD_AudiegasProject268_EnergieparkMain271 battery to EU-DEU node...
INFO [2024-09-04 09:46:12] [STORAGE] - Adding DEU_PHS_Kirchentellinsf282 battery to EU-DEU node...
INFO [2024-09-04 09:46:13] [STORAGE] - Adding DEU_PHS_Ruselkraftwerke291 battery to EU-DEU node...
INFO [2024-09-04 09:46:13] [STORAGE] - Adding DEU_PHS_SorpeseePumpedS294 battery to EU-DEU node...
INFO [2024-09-04 09:46:13] [STORAGE] - Adding DEU_PHS_TanzmhlePumpedS295 battery to EU-DEU node...
INFO [2024-09-04 09:46:13] [STORAGE] - Adding DEU_PHS_NiederwarthaPum287 battery to EU-DEU node...
INFO [2024-09-04 09:46:13] [STORAGE] - Adding DEU_PHS_SchwarzenbachPu292 battery to EU-DEU node...
INFO [2024-09-04 09:46:14] [STORAGE] - Adding DEU_PHS_LeitzachwerkI284 battery to EU-DEU node...
INFO [2024-09-04 09:46:14] [STORAGE] - Adding DEU_PHS_LeitzachwerkII285 battery to EU-DEU node...
INFO [2024-09-04 09:46:14] [STORAGE] - Adding DEU_PHS_WendefurthPower300 battery to EU-DEU node...
INFO [2024-09-04 09:46:14] [STORAGE] - Adding DEU_PHS_BleilochPumpedS274 battery to EU-DEU node...
INFO [2024-09-04 09:46:14] [STORAGE] - Adding DEU_PHS_GlemsPumpedStor277 battery to EU-DEU node...
INFO [2024-09-04 09:46:15] [STORAGE] - Adding DEU_PHS_ReisachPumpedSt288 battery to EU-DEU node...
INFO [2024-09-04 09:46:15] [STORAGE] - Adding DEU_PHS_HusernPumpedSto281 battery to EU-DEU node...
INFO [2024-09-04 09:46:15] [STORAGE] - Adding DEU_PHS_GeesthachtPumpe276 battery to EU-DEU node...
